110906,2,29
111017,2,2
11108,2,108
111401,2,29
111406,2,1
111931,2,0
111949,2,1
111964,2,2
112540,2,3
11255,2,29
112729,2,1
113035,2,0
113161,2,1
113209,2,1
113242,2,1
113275,2,1
113293,2,0
113308,2,1
113389,2,4
113404,2,0
113465,2,123
113929,2,0
114176,2,21
11447,2,0
114472,2,1
114538,2,2
114811,2,3
115207,2,2
11534,2,0
115453,2,1
116314,2,0
116389,2,0
116749,2,6
116764,2,0
116809,2,1
116878,2,0
117691,2,0
117850,2,0
118234,2,4
118249,2,4
118750,2,1
118792,2,0
119041,2,4
119098,2,0
11921,2,0
119563,2,1
119596,2,0
11987,2,0
120088,2,0
120238,2,3
120271,2,0
120286,2,4
120307,2,31
120347,2,33
120397,2,4
120586,2,0
120607,2,0
120685,2,0
120697,2,8
121016,2,338
121033,2,0
12104,2,0
121081,2,5
121195,2,0
121232,2,30
121417,2,3
121450,2,41
121597,2,0
121630,2,7
122044,2,0
122173,2,3
12223,2,0
122476,2,0
122509,2,0
123017,2,54
123499,2,5
123571,2,0
123628,2,9
123871,2,0
123928,2,1
124111,2,0
124666,2,3
124837,2,3
12485,2,2
124906,2,0
125563,2,0
125581,2,4
125899,2,0
125935,2,0
126046,2,0
126058,2,0
126175,2,1
12659,2,3
127018,2,5
127081,2,0
127693,2,0
127807,2,1
127870,2,0
128284,2,6
128749,2,2
12905,2,0
129166,2,0
129257,2,5
12940,2,7
129499,2,2
13013,2,0
130168,2,3
130318,2,0
130330,2,0
13037,2,0
130397,2,20
130408,2,39
13049,2,0
13064,2,0
130696,2,1
130699,2,0
130733,2,13
130780,2,0
13085,2,2
13112,2,5
131379,2,4
131448,2,1
131451,2,0
131676,2,1
131742,2,0
131835,2,1
131934,2,0
132051,2,0
132465,2,0
132539,2,8
132570,2,7
13282,2,0
132849,2,0
133962,2,6
133980,2,14
134336,2,41
134469,2,6
134676,2,0
135033,2,2
135090,2,0
135273,2,13
135477,2,0
135831,2,1
135921,2,3
135963,2,0
136017,2,3
136034,2,5
136668,2,0
136692,2,0
136722,2,0
136956,2,3
137136,2,0
137175,2,0
137244,2,3
137592,2,1
137622,2,0
137649,2,4
138006,2,4
138576,2,1
138606,2,0
138645,2,0
138840,2,1
139614,2,0
139959,2,0
140181,2,0
140250,2,1
140438,2,6
140661,2,1
140793,2,0
141207,2,0
141369,2,2
141395,2,76
141885,2,0
14207,2,14
142104,2,18
142418,2,10
142422,2,0
142614,2,0
142680,2,0
142683,2,0
142782,2,1
142842,2,1
143003,2,90
143196,2,2
14321,2,0
143514,2,0
143583,2,3
143867,2,0
14393,2,2
14399,2,4
144273,2,0
144420,2,8
144540,2,0
144561,2,1
14471,2,3
144954,2,0
145050,2,1
145137,2,0
145269,2,0
145284,2,0
145308,2,2
145968,2,0
146001,2,0
146043,2,0
146070,2,0
14663,2,11
146679,2,5
146967,2,0
147132,2,0
14714,2,0
147153,2,6
147185,2,70
147186,2,2
147255,2,1
147390,2,0
147420,2,22
147669,2,0
147699,2,0
147705,2,1
148053,2,0
148112,2,3
148193,2,46
148272,2,0
148275,2,8
148569,2,1
148668,2,1
14920,2,32
149304,2,0
149340,2,0
149364,2,0
149598,2,0
14960,2,10
149712,2,1
149832,2,47
149943,2,0
149961,2,206
150003,2,0
150087,2,6
150126,2,58
150360,2,0
150453,2,0
150483,2,13
150516,2,1
150528,2,81
150585,2,2
150834,2,0
150905,2,1
151025,2,41
151251,2,0
151326,2,9
151374,2,32
151536,2,0
15170,2,0
151739,2,199
151776,2,300
15191,2,12
15200,2,0
152331,2,19
152439,2,1
152772,2,0
152784,2,33
153591,2,0
154002,2,4
15413,2,0
154203,2,0
154641,2,24
154815,2,0
154908,2,0
154911,2,0
155478,2,5
155708,2,13
15584,2,1
156560,2,0
156561,2,7
156659,2,2
156660,2,0
156702,2,4
157848,2,6
158171,2,7
158387,2,10
158388,2,0
159354,2,0
159483,2,3
160181,2,0
16043,2,18
16109,2,0
161205,2,0
161238,2,3
161340,2,0
161378,2,182
161556,2,0
161685,2,0
161850,2,0
162006,2,0
16235,2,3
16241,2,8
162744,2,6
162833,2,12
162840,2,2
162875,2,0
162900,2,4
162939,2,5
163074,2,8
163088,2,12
163290,2,0
164240,2,0
164286,2,23
16434,2,1
164346,2,10
164403,2,0
164406,2,0
164436,2,2
164484,2,22
164535,2,3
164631,2,4
164666,2,49
164703,2,0
165345,2,12
165969,2,1
165981,2,1
166068,2,0
166167,2,2
16632,2,27
166581,2,0
16659,2,5
166800,2,1
166875,2,0
166938,2,4
167001,2,2
167265,2,55
167289,2,1
167349,2,0
167376,2,5
167391,2,4
167715,2,83
167931,2,0
168348,2,0
16926,2,4
17199,2,1
17358,2,0
17392,2,17
17523,2,2
17574,2,1
1765,2,3
17667,2,1
17731,2,0
17754,2,0
17946,2,0
18030,2,3
18063,2,2
18435,2,0
18958,2,39
19170,2,0
1967,2,9
197,2,8
19869,2,25
19914,2,1
19962,2,2
19966,2,2
20088,2,35
20166,2,0
20499,2,3
21399,2,28
21570,2,1
22108,2,14
22282,2,2
22338,2,13
22344,2,0
2274,2,0
22938,2,1
23160,2,0
23571,2,1
23671,2,0
23692,2,33
23799,2,0
24018,2,1
24174,2,9
24198,2,4
24222,2,5
24264,2,1
24366,2,0
24378,2,1
24528,2,8
24615,2,0
24679,2,59
24867,2,0
25455,2,0
25839,2,2
25986,2,1
25995,2,0
26079,2,2
26290,2,11
26307,2,3
26427,2,6
26562,2,0
26622,2,4
26655,2,0
26667,2,0
26679,2,1
27195,2,3
27462,2,1
28026,2,0
28056,2,24
28086,2,0
28111,2,17
28113,2,0
28174,2,28
28810,2,2
28881,2,1
28887,2,5
29262,2,15
29271,2,33
29542,2,162
29631,2,0
29751,2,0
29775,2,0
300,2,3
30087,2,0
30174,2,2
3024,2,0
30378,2,1
30442,2,8
30444,2,7
30486,2,11
30513,2,22
30567,2,0
30574,2,2
30654,2,2
30915,2,0
30918,2,0
30927,2,0
30940,2,35
30951,2,0
31026,2,0
31275,2,1
31299,2,6
31344,2,0
31491,2,1
31683,2,6
31713,2,58
31938,2,0
32019,2,1
32340,2,10
32439,2,0
32484,2,4
32754,2,1
32782,2,3
3279,2,33
32869,2,1
33037,2,0
33133,2,0
33166,2,10
33172,2,0
33796,2,1
33982,2,17
34047,2,4
34078,2,2
34108,2,1
34270,2,13
3435,2,15
34774,2,1
34894,2,0
35134,2,3
35299,2,50
35700,2,4
35740,2,0
35788,2,0
35911,2,0
36046,2,14
36223,2,0
36379,2,46
3654,2,0
36565,2,1
36589,2,1
36844,2,0
36879,2,30
37060,2,7
37645,2,45
38095,2,2
38158,2,0
38182,2,0
38197,2,0
38341,2,3
38638,2,0
38695,2,5
38716,2,2
38758,2,7
38797,2,0
38830,2,1
38836,2,0
39133,2,0
39190,2,7
39412,2,11
39436,2,0
39709,2,0
39718,2,14
39783,2,7
39796,2,4
40173,2,3
40198,2,0
40207,2,2
40438,2,3
4044,2,2
40693,2,0
41158,2,1
41590,2,0
41655,2,649
41860,2,0
41869,2,1
41884,2,1
42004,2,0
42093,2,1
42301,2,6
42355,2,0
42391,2,0
42652,2,0
42829,2,9
42853,2,0
42883,2,6
43162,2,0
43429,2,1
43918,2,2
44580,2,0
44815,2,0
45190,2,0
45247,2,0
45268,2,0
46147,2,26
46708,2,44
46750,2,0
46933,2,0
46942,2,7
46948,2,3
47134,2,1
47151,2,21
47206,2,0
47230,2,0
47335,2,0
47340,2,1
47557,2,3
47605,2,1
47623,2,0
47662,2,4
48025,2,11
48262,2,36
48277,2,0
48352,2,16
48919,2,0
49540,2,1
49573,2,8
49612,2,1
49732,2,0
49885,2,0
50374,2,0
50389,2,0
50485,2,3
50887,2,81
51007,2,0
51262,2,0
51316,2,2
51346,2,0
5141,2,0
51412,2,0
5219,2,11
52372,2,0
52381,2,7
52564,2,7
52678,2,0
52711,2,0
5303,2,0
53110,2,0
53116,2,3
53140,2,0
53350,2,1
53446,2,2
535,2,13
53830,2,0
54388,2,9
54469,2,0
54511,2,0
54688,2,0
54717,2,26
54732,2,11
54790,2,0
54886,2,0
55159,2,1
5519,2,0
55303,2,0
55318,2,1
55591,2,1
55608,2,8
55750,2,2
55948,2,0
55957,2,0
55966,2,28
55981,2,0
56212,2,3
56647,2,0
56764,2,0
56806,2,0
56821,2,0
56845,2,0
57079,2,0
57268,2,0
57274,2,13
57316,2,5
57493,2,0
57886,2,0
57943,2,0
57997,2,0
58119,2,127
58366,2,3
58372,2,1
58399,2,0
58462,2,2
585,2,0
58552,2,20
58630,2,1
58959,2,17
59311,2,2
5949,2,28
59596,2,2
60096,2,2
60109,2,16
60133,2,0
60163,2,6
60364,2,0
60382,2,1
60391,2,5
60604,2,1
61102,2,0
61143,2,15
61285,2,65
61294,2,0
61390,2,0
61540,2,0
61558,2,0
61561,2,67
61695,2,3
62127,2,0
62431,2,22
62479,2,0
62502,2,0
62623,2,0
62940,2,0
62964,2,0
63408,2,4
63547,2,7
63589,2,0
63652,2,6
63670,2,0
63718,2,0
63922,2,15
64381,2,98
64477,2,0
64768,2,6
64948,2,0
65023,2,0
65236,2,0
65271,2,19
65476,2,0
65479,2,12
65494,2,4
65517,2,11
65551,2,6
65560,2,0
65567,2,7
65578,2,21
65593,2,1
65713,2,16
6572,2,0
66220,2,0
66811,2,0
67435,2,0
67936,2,1
68077,2,5
68377,2,4
68440,2,7
68795,2,14
69106,2,51
69115,2,0
6939,2,15
70012,2,0
70120,2,0
70444,2,0
70474,2,0
70490,2,4
70588,2,3
70600,2,0
70810,2,1
71005,2,0
71152,2,10
71275,2,0
71356,2,7
71389,2,0
71933,2,0
71947,2,2
72136,2,0
72667,2,0
727,2,0
72952,2,0
73342,2,0
73432,2,1
73531,2,0
73768,2,0
74215,2,27
74479,2,24
74794,2,6
75388,2,0
75706,2,4
75742,2,0
75871,2,0
75949,2,0
76231,2,7
76240,2,20
7716,2,0
77161,2,0
77290,2,3
77314,2,4
77360,2,0
77419,2,4
78286,2,0
78346,2,0
78349,2,0
78365,2,38
78472,2,1
78476,2,18
78541,2,0
78958,2,1
79018,2,0
79066,2,0
79132,2,3
79192,2,0
79531,2,1
79645,2,0
79996,2,3
80062,2,0
80078,2,0
80251,2,0
80528,2,41
80575,2,1
80611,2,17
80665,2,1
80701,2,0
81034,2,0
81145,2,0
81196,2,0
81229,2,0
81244,2,12
81343,2,16
81356,2,28
81358,2,0
81466,2,2
81520,2,4
82025,2,8
8207,2,0
82105,2,0
8230,2,31
82606,2,19
8267,2,0
82840,2,0
82846,2,2
82894,2,1
83405,2,0
83563,2,0
83671,2,16
8393,2,2
8426,2,12
84586,2,0
84634,2,1
8474,2,0
8477,2,0
84811,2,5
84923,2,45
84988,2,2
85177,2,0
85291,2,0
85339,2,0
85567,2,1
86122,2,2
86153,2,10
86218,2,0
86311,2,12
86377,2,0
86953,2,0
87064,2,0
87067,2,0
87082,2,2
87181,2,0
87277,2,3
88120,2,0
88432,2,1
88489,2,1
8879,2,0
88831,2,0
88888,2,0
88924,2,0
88969,2,0
89009,2,19
8903,2,0
89185,2,65
89257,2,0
8933,2,10
89362,2,1
90367,2,2
90545,2,5
90619,2,0
9089,2,0
90904,2,0
91007,2,0
91183,2,1
91226,2,29
91261,2,1
91291,2,1
91402,2,10
91804,2,0
92098,2,0
9215,2,0
92188,2,0
92314,2,0
92536,2,0
92542,2,1
92827,2,4
92873,2,8
93019,2,2
93115,2,0
93187,2,5
93808,2,3
93881,2,62
94046,2,5
94087,2,0
94156,2,63
94171,2,0
94193,2,74
9425,2,0
94366,2,5
94414,2,0
94666,2,3
9533,2,1
9551,2,9
95722,2,1
9574,2,0
9590,2,118
9595,2,0
96025,2,0
9611,2,0
96223,2,2
96283,2,6
96460,2,3
96526,2,0
96586,2,3
9659,2,0
9689,2,7
9754,2,0
97672,2,0
97819,2,11
97900,2,4
9827,2,0
99019,2,12
99049,2,0
99211,2,1
99376,2,1
99577,2,0
9964,2,2
99706,2,1
99802,2,10
99904,2,12
99920,2,0
100015,3,1
100060,3,0
100126,3,3
100267,3,8
100840,3,0
101615,3,117
101896,3,0
102094,3,0
102362,3,52
102476,3,30
102478,3,6
102811,3,0
102955,3,0
103184,3,4
103198,3,0
10325,3,12
103261,3,3
103267,3,35
103330,3,37
103390,3,10
103580,3,85
103675,3,0
103855,3,6
104536,3,2
104764,3,2
104776,3,2
104800,3,6
104848,3,5
104890,3,0
105301,3,30
105436,3,0
105613,3,0
105784,3,7
105802,3,0
105865,3,0
105932,3,11
106057,3,0
106249,3,1
106363,3,109
106634,3,14
106702,3,1
106714,3,0
107245,3,4
107446,3,0
107567,3,73
107578,3,8
107596,3,0
108124,3,0
108265,3,2
108475,3,1
108874,3,2
108958,3,16
109129,3,0
109213,3,3
10931,3,73
109336,3,0
109387,3,0
109390,3,0
10943,3,7
10949,3,0
109532,3,195
109771,3,8
10991,3,0
109945,3,2
11068,3,1
110680,3,0
110906,3,41
111017,3,10
11108,3,251
111401,3,40
111406,3,9
111931,3,0
111949,3,0
111964,3,0
112381,3,0
112540,3,1
11255,3,18
112729,3,0
113035,3,0
113161,3,0
113242,3,0
113275,3,0
113293,3,0
113308,3,0
113389,3,17
113404,3,0
113465,3,80
113881,3,1
113929,3,0
114172,3,0
114176,3,12
11447,3,2
114472,3,0
114538,3,2
114811,3,6
115207,3,15
11534,3,0
115453,3,0
116248,3,0
116314,3,5
116389,3,0
116749,3,4
116764,3,0
116809,3,0
116878,3,2
117691,3,9
117850,3,0
118234,3,0
118249,3,0
118750,3,5
118792,3,1
119041,3,170
119098,3,1
11921,3,61
119563,3,1
119596,3,0
11987,3,0
120088,3,2
120238,3,1
120271,3,0
120286,3,12
120307,3,82
120347,3,35
120397,3,0
120586,3,0
120607,3,0
120685,3,0
120697,3,7
121016,3,331
121033,3,11
12104,3,1
121081,3,1
121195,3,3
121232,3,40
121417,3,0
121450,3,60
121597,3,2
121630,3,1
122044,3,34
122173,3,1
12223,3,0
122476,3,0
122509,3,1
123017,3,0
123499,3,1
123571,3,0
123628,3,6
123871,3,2
123928,3,0
124111,3,9
124666,3,1
124837,3,8
12485,3,0
124906,3,1
125563,3,0
125581,3,2
125899,3,0
125935,3,3
126046,3,2
126058,3,0
126061,3,0
126175,3,1
12659,3,30
127018,3,7
127081,3,0
127162,3,0
127534,3,3
127693,3,0
127807,3,3
127870,3,0
128284,3,12
128749,3,4
12905,3,3
129257,3,13
12940,3,0
129499,3,0
13013,3,0
130168,3,1
130318,3,0
130330,3,1
130397,3,22
130408,3,22
13049,3,5
13064,3,9
130696,3,3
130699,3,7
130733,3,13
130780,3,1
13085,3,7
13112,3,11
131379,3,17
131448,3,1
131451,3,2
131676,3,0
131742,3,0
131835,3,3
131934,3,2
132051,3,5
132465,3,1
132539,3,1
132570,3,0
13282,3,84
132849,3,0
133659,3,0
133962,3,30
133980,3,64
134336,3,68
134391,3,0
134469,3,13
134676,3,0
135033,3,4
135072,3,9
135090,3,0
135153,3,0
135273,3,4
135477,3,0
135831,3,1
135921,3,0
135963,3,0
136017,3,5
136034,3,63
136668,3,8
136692,3,0
136722,3,8
136956,3,4
137136,3,0
137175,3,2
137244,3,2
137592,3,6
137649,3,60
138006,3,13
138576,3,2
138606,3,27
138645,3,0
138840,3,14
139614,3,38
139959,3,0
140181,3,0
140250,3,5
140438,3,5
140793,3,0
140862,3,9
141207,3,3
141369,3,0
141395,3,83
141885,3,4
14207,3,4
142104,3,3
142418,3,20
142422,3,0
142614,3,0
142680,3,0
142683,3,9
142782,3,9
142842,3,3
14291,3,0
143003,3,53
143196,3,7
14321,3,0
143514,3,0
143583,3,0
143867,3,0
14393,3,1
14399,3,2
144273,3,0
144420,3,1
144540,3,3
144561,3,10
14471,3,0
144954,3,0
145050,3,3
145137,3,1
145269,3,1
145284,3,0
145308,3,3
145968,3,0
146001,3,0
146043,3,4
146070,3,0
14663,3,0
146679,3,2
146967,3,12
147132,3,0
14714,3,0
147153,3,1
147185,3,156
147186,3,5
147255,3,1
147390,3,0
147420,3,255
147669,3,1
147699,3,4
147705,3,17
148053,3,0
148112,3,16
148119,3,1
148193,3,60
148272,3,5
148275,3,6
148569,3,9
148668,3,6
14920,3,23
149304,3,2
149340,3,1
149364,3,3
149598,3,0
14960,3,11
149712,3,0
149832,3,61
149943,3,0
149961,3,420
150003,3,3
150087,3,16
150126,3,48
150360,3,0
150453,3,0
150483,3,7
150516,3,0
150528,3,99
150585,3,6
150834,3,2
150905,3,5
151025,3,61
151251,3,0
151326,3,42
151374,3,21
151536,3,2
15170,3,29
151739,3,85
151776,3,0
15191,3,40
15200,3,0
152331,3,52
152439,3,0
15257,3,1
152772,3,66
152784,3,34
152949,3,4
153591,3,8
154002,3,17
154038,3,2
15413,3,0
154203,3,1
154641,3,14
154800,3,1
154815,3,6
154908,3,0
154911,3,0
155418,3,0
155478,3,0
155708,3,0
15584,3,8
156560,3,7
156561,3,1
156659,3,0
156660,3,5
156696,3,0
156702,3,0
157848,3,22
158171,3,17
158387,3,23
158388,3,0
159354,3,1
159483,3,3
160181,3,0
16043,3,10
160626,3,8
16109,3,0
161205,3,0
161238,3,1
161340,3,0
161378,3,413
161556,3,2
161685,3,0
161850,3,0
162006,3,0
162171,3,0
16235,3,1
16241,3,9
162744,3,0
162833,3,18
162840,3,1
162875,3,40
162900,3,1
162939,3,2
163074,3,22
163088,3,30
163290,3,2
164240,3,18
164286,3,0
16434,3,15
164346,3,0
164403,3,0
164406,3,0
164436,3,0
164484,3,6
164535,3,1
164631,3,5
164666,3,63
164703,3,0
165345,3,20
165969,3,0
165981,3,0
166068,3,1
166167,3,7
16632,3,48
166581,3,0
16659,3,12
166800,3,1
166875,3,0
166938,3,1
167001,3,3
167265,3,98
167289,3,0
167349,3,9
167376,3,10
167391,3,3
167715,3,321
167931,3,1
168348,3,0
16926,3,0
17199,3,1
17358,3,0
17392,3,8
17523,3,0
17574,3,0
17610,3,0
1765,3,6
17667,3,0
17731,3,4
17754,3,0
17946,3,2
18030,3,3
18063,3,1
18435,3,0
18958,3,152
19170,3,6
1967,3,38
197,3,0
19869,3,151
19914,3,0
19962,3,0
19966,3,1
20088,3,21
20166,3,3
20499,3,8
21399,3,0
21570,3,3
22108,3,49
22282,3,9
22338,3,0
22344,3,86
2274,3,0
22938,3,8
23160,3,2
23571,3,10
23671,3,4
23692,3,61
23799,3,0
24174,3,161
24183,3,0
24198,3,1
24222,3,1
24264,3,1
24366,3,0
24378,3,4
24528,3,2
24615,3,7
24679,3,47
24867,3,0
25455,3,0
25839,3,5
25986,3,0
25995,3,0
26079,3,0
26290,3,0
26307,3,0
26427,3,3
26562,3,1
26622,3,1
26655,3,9
26667,3,0
26679,3,0
27195,3,21
27462,3,0
28026,3,0
28056,3,14
28086,3,0
28111,3,30
28113,3,0
28174,3,38
28810,3,1
28881,3,33
28887,3,12
29262,3,54
29271,3,29
29542,3,120
29631,3,3
29751,3,0
29775,3,0
300,3,9
30087,3,0
30174,3,0
3024,3,0
30378,3,0
30442,3,62
30444,3,5
30486,3,19
30513,3,14
30567,3,0
30574,3,13
30654,3,0
30915,3,0
30918,3,2
30927,3,8
30940,3,29
30951,3,3
31275,3,0
31299,3,10
31344,3,13
31491,3,0
31683,3,11
31713,3,132
31938,3,1
32019,3,10
32439,3,4
32484,3,17
32715,3,0
32754,3,0
32782,3,1
3279,3,33
32869,3,0
33037,3,0
33133,3,0
33166,3,9
33172,3,1
33388,3,0
33796,3,3
33982,3,56
34047,3,12
34078,3,0
34108,3,0
34270,3,38
3435,3,317
34774,3,4
34894,3,3
35134,3,11
35299,3,58
35700,3,14
35740,3,0
35788,3,3
35911,3,3
36046,3,7
36223,3,0
36379,3,35
3654,3,19
36565,3,0
36589,3,0
36844,3,2
36879,3,17
37060,3,96
37645,3,7
38095,3,3
38158,3,5
38182,3,6
38197,3,2
38341,3,4
38581,3,0
38638,3,3
38695,3,1
38716,3,0
38758,3,4
38797,3,1
38830,3,2
38836,3,4
39133,3,5
39190,3,25
39412,3,7
39436,3,2
39709,3,0
39718,3,56
39783,3,15
39796,3,4
40173,3,5
40198,3,1
40207,3,0
40255,3,1
4044,3,0
40693,3,0
41158,3,1
41590,3,0
41655,3,24
41860,3,2
41869,3,0
41884,3,0
42004,3,0
42093,3,13
42301,3,93
42355,3,0
42391,3,0
42652,3,0
42829,3,32
42853,3,0
42883,3,4
43162,3,0
43429,3,2
43918,3,20
44580,3,34
44815,3,0
45190,3,25
45223,3,0
45247,3,0
45268,3,0
46147,3,109
46708,3,63
46750,3,0
46933,3,17
46942,3,8
46948,3,0
47134,3,0
47151,3,100
47206,3,6
47230,3,0
47335,3,2
47340,3,12
47557,3,12
47605,3,0
47623,3,0
47662,3,3
48025,3,51
48262,3,38
48277,3,1
48352,3,16
48919,3,4
49540,3,0
49573,3,0
49612,3,11
49732,3,4
49885,3,4
50374,3,6
50389,3,6
50470,3,0
50485,3,2
50887,3,173
51007,3,1
51262,3,1
51316,3,0
51346,3,0
5141,3,30
51412,3,6
5219,3,87
52372,3,6
52381,3,16
52564,3,4
52678,3,7
52711,3,0
5303,3,0
53110,3,4
53116,3,1
53140,3,0
53350,3,6
53446,3,6
535,3,8
53830,3,1
54388,3,14
54469,3,0
54511,3,1
54688,3,6
54717,3,25
54732,3,27
54781,3,1
54790,3,8
54886,3,0
55159,3,3
5519,3,37
55303,3,37
55318,3,0
55591,3,1
55608,3,26
55750,3,0
55957,3,0
55966,3,89
55981,3,0
55996,3,0
56212,3,10
56647,3,0
56764,3,7
56806,3,1
56821,3,4
56845,3,1
57079,3,0
57268,3,4
57271,3,1
57274,3,11
57316,3,5
57493,3,1
57886,3,10
57943,3,0
57997,3,0
58119,3,270
58372,3,0
58399,3,0
58444,3,5
58462,3,0
585,3,31
58552,3,54
58630,3,5
58959,3,114
59311,3,0
5949,3,64
59590,3,0
59596,3,0
59740,3,0
60061,3,0
60096,3,11
60109,3,20
60133,3,0
60163,3,41
60358,3,1
60364,3,3
60382,3,0
60391,3,1
60604,3,0
61102,3,1
61143,3,96
61285,3,62
61294,3,0
61390,3,0
61540,3,5
61561,3,174
61695,3,10
62127,3,16
62431,3,62
62479,3,2
62502,3,10
62623,3,2
62940,3,1
62964,3,15
63408,3,13
63547,3,31
63589,3,1
63652,3,4
63718,3,0
63922,3,29
64381,3,395
64477,3,0
64768,3,13
64948,3,1
65236,3,2
65271,3,98
65476,3,1
65479,3,5
65494,3,3
65517,3,13
65551,3,10
65560,3,0
65567,3,12
65578,3,64
65593,3,7
65713,3,18
6572,3,0
65836,3,4
66220,3,1
66811,3,5
67435,3,0
67936,3,2
68077,3,0
68377,3,12
68440,3,0
68795,3,31
69106,3,33
69115,3,0
6939,3,32
70120,3,0
70270,3,0
70474,3,0
70490,3,27
70588,3,0
70600,3,2
70810,3,0
71005,3,0
71152,3,30
71275,3,0
71356,3,10
71389,3,0
71933,3,28
71947,3,3
72136,3,5
72667,3,1
727,3,0
72952,3,0
73342,3,0
73432,3,0
73531,3,0
73768,3,0
74215,3,95
74479,3,10
74794,3,0
75388,3,3
75706,3,2
75742,3,3
75871,3,40
75949,3,0
76231,3,11
76240,3,24
77017,3,1
7716,3,25
77161,3,6
77290,3,1
77314,3,5
77360,3,0
77419,3,2
78286,3,0
78346,3,0
78349,3,0
78365,3,158
78476,3,58
78541,3,1
78958,3,0
79018,3,1
79066,3,0
79132,3,4
79192,3,7
79531,3,4
79645,3,5
79996,3,0
80062,3,6
80078,3,5
80251,3,0
80528,3,38
80575,3,0
80611,3,60
80665,3,4
80701,3,2
81034,3,0
81145,3,0
81196,3,0
81229,3,0
81244,3,2
81343,3,13
81356,3,27
81358,3,0
81466,3,3
81520,3,13
82025,3,14
8207,3,0
82105,3,3
8230,3,112
82606,3,36
8267,3,0
82840,3,0
82846,3,5
82894,3,4
83405,3,39
83563,3,0
83671,3,53
8393,3,5
8426,3,7
84586,3,1
84634,3,0
8474,3,2
84763,3,0
8477,3,0
84811,3,4
84923,3,87
84988,3,0
85177,3,0
85291,3,0
85339,3,4
85567,3,1
86122,3,1
86153,3,3
86218,3,1
86311,3,67
86377,3,5
86953,3,0
87064,3,1
87067,3,0
87082,3,0
87181,3,0
87277,3,23
88120,3,0
88432,3,0
88489,3,2
8879,3,1
88831,3,0
88888,3,1
88924,3,3
88969,3,1
89009,3,9
8903,3,3
89185,3,65
89257,3,3
8933,3,1
89362,3,22
90367,3,0
90545,3,5
90619,3,0
9089,3,0
90904,3,0
91007,3,2
91183,3,6
91226,3,60
91261,3,2
91291,3,0
91402,3,1
91804,3,3
92098,3,12
92137,3,0
9215,3,6
92188,3,30
92314,3,0
92536,3,0
92542,3,0
92827,3,10
92873,3,19
93019,3,5
93115,3,3
93187,3,6
93808,3,0
93881,3,22
94046,3,25
94087,3,0
94156,3,455
94171,3,2
94193,3,32
9425,3,0
94366,3,1
94414,3,0
94666,3,0
9533,3,0
9551,3,5
95722,3,4
9574,3,40
9590,3,97
9595,3,4
9611,3,0
96223,3,6
96283,3,0
96460,3,0
96526,3,0
96586,3,0
9659,3,0
9689,3,34
9754,3,10
97672,3,0
97819,3,48
97900,3,0
9827,3,4
99019,3,27
99049,3,0
99211,3,1
99376,3,20
99577,3,0
9964,3,0
99706,3,0
99802,3,0
99904,3,12
99920,3,0
100015,4,0
100060,4,0
100126,4,1
100267,4,0
100840,4,1
101615,4,19
101896,4,0
102094,4,3
102362,4,7
102476,4,16
102478,4,0
102811,4,0
102955,4,0
103184,4,24
103198,4,0
10325,4,3
103261,4,4
103267,4,109
103330,4,28
103390,4,0
103580,4,64
103675,4,6
103855,4,4
104536,4,1
104764,4,1
104776,4,1
104800,4,9
104848,4,3
104890,4,1
105301,4,55
105436,4,0
105562,4,1
105613,4,0
105784,4,4
105802,4,1
105865,4,2
105932,4,13
106057,4,1
106249,4,0
106363,4,0
106634,4,29
106702,4,1
106714,4,4
107245,4,14
107446,4,0
107567,4,35
107578,4,13
107596,4,1
108124,4,0
108265,4,0
108475,4,1
108874,4,6
108958,4,1
109129,4,11
109213,4,1
10931,4,107
109336,4,1
109387,4,0
109390,4,0
10943,4,0
10949,4,0
109532,4,4
109771,4,21
10991,4,1
109945,4,4
11068,4,96
110906,4,17
111017,4,3
11108,4,295
111401,4,24
111406,4,0
111931,4,1
111949,4,3
111964,4,1
112381,4,3
112540,4,4
11255,4,18
112600,4,3
112729,4,0
113035,4,1
113161,4,0
113242,4,5
113275,4,2
113293,4,0
113308,4,0
113389,4,5
113404,4,1
113465,4,66
113929,4,0
114172,4,4
114176,4,19
11447,4,0
114472,4,0
114538,4,1
114811,4,7
115207,4,16
11534,4,1
115453,4,12
116248,4,1
116314,4,4
116389,4,0
116749,4,9
116764,4,0
116809,4,2
116878,4,1
117691,4,0
117850,4,1
118234,4,1
118249,4,0
118750,4,1
118792,4,2
119041,4,64
119098,4,1
11921,4,0
119563,4,0
119596,4,1
11987,4,1
120088,4,6
120238,4,1
120271,4,0
120286,4,7
120307,4,73
120347,4,88
120397,4,0
120586,4,0
120607,4,0
120685,4,0
120697,4,2
121016,4,833
121033,4,21
12104,4,2
121081,4,0
121195,4,0
121232,4,48
121417,4,1
121450,4,151
121597,4,1
121630,4,1
122044,4,0
122173,4,3
12223,4,0
122476,4,2
122509,4,2
123017,4,38
123499,4,0
123571,4,0
123628,4,15
123871,4,6
123928,4,0
124111,4,8
124666,4,13
124837,4,26
12485,4,3
124906,4,2
125563,4,1
125581,4,1
125899,4,1
125935,4,1
126046,4,7
126058,4,5
126061,4,2
126175,4,0
12659,4,0
127018,4,8
127081,4,0
127162,4,1
127693,4,1
127807,4,0
127870,4,2
128284,4,0
128749,4,7
12905,4,3
129166,4,3
129257,4,0
